DealID,CompanyID,RepID,CreatedDateKey,LastActivityDateKey,StageName,StageOrder,Status,BaseWinProbability,DealValueEUR,ProductCategory
7378,836,27,20250913,20260115,Negotiation,4,Won,0.652380808,168432,Analytics & BI
7379,542,14,20250601,20260109,Proposal,3,Open,0.487658402,41930,Professional Services
7380,482,30,20251026,20260131,Qualified,2,Open,0.225659788,185854,Analytics & BI
7381,712,4,20250916,20251118,Lead In,1,Won,0.092052424,146505,Professional Services
7382,564,2,20250508,20251028,Qualified,2,Open,0.216181218,34958,Analytics & BI
7383,321,30,20250812,20260131,Qualified,2,Open,0.254336425,407066,Professional Services
7384,395,27,20250617,20251227,Lead In,1,Won,0.076878761,22457,Data Platform
7385,120,19,20250801,20260131,Qualified,2,Lost,0.21949563,29225,Professional Services
7386,564,55,20250222,20250317,Lead In,1,Open,0.100520205,16265,Professional Services
7387,540,8,20251023,20260131,Lead In,1,Lost,0.086876473,22387,Cloud Migration
7388,221,15,20251119,20260106,Lead In,1,Open,0.093868866,17206,Security
7389,613,37,20250111,20250316,Negotiation,4,Won,0.754587444,230362,Security
7390,182,2,20250209,20250808,Qualified,2,Open,0.232950466,72086,Integration Services
7391,434,30,20250305,20250802,Lead In,1,Open,0.086232382,246959,Analytics & BI
7392,997,43,20251117,20260131,Lead In,1,Lost,0.116857136,291072,Security
7393,789,26,20250501,20251208,Contracting,5,Open,0.919215209,19390,Cloud Migration
7394,1000,43,20250615,20251215,Lead In,1,Open,0.104281884,212667,Security
7395,227,14,20250402,20251104,Proposal,3,Open,0.509780466,12273,Security
7396,687,6,20250918,20260131,Contracting,5,Open,0.910417866,120749,Integration Services
7397,44,45,20250922,20260131,Contracting,5,Open,0.833262992,169481,Analytics & BI
7398,557,6,20250816,20260129,Lead In,1,Lost,0.096485251,82209,Analytics & BI
7399,23,27,20250414,20250710,Proposal,3,Open,0.448794916,68995,Cloud Migration
7400,675,42,20250205,20250322,Lead In,1,Open,0.100629247,99195,Data Platform
7401,414,46,20251013,20260131,Negotiation,4,Open,0.865490273,22279,Integration Services
7402,69,30,20250805,20251020,Lead In,1,Open,0.103009416,48653,Analytics & BI
7403,222,7,20250308,20251009,Negotiation,4,Won,0.769213847,58226,Professional Services
7404,326,20,20251219,20260131,Proposal,3,Open,0.582202196,38918,Integration Services
7405,802,3,20250112,20250519,Negotiation,4,Open,0.76034046,335555,Integration Services
7406,275,53,20251121,20260131,Qualified,2,Open,0.296332097,79276,Cloud Migration
7407,753,4,20250616,20260123,Negotiation,4,Open,0.673201662,31003,Security
7408,955,54,20251122,20260131,Proposal,3,Open,0.540743344,193619,Cloud Migration
7409,153,8,20251011,20260131,Qualified,2,Open,0.280409029,592549,Cloud Migration
7410,979,55,20250511,20251121,Proposal,3,Won,0.551717696,23615,Integration Services
7411,146,30,20250112,20250331,Qualified,2,Open,0.276223481,60497,Security
7412,304,17,20250921,20251120,Negotiation,4,Open,0.789410254,45426,Data Platform
7413,24,2,20250603,20251126,Qualified,2,Open,0.258899894,74095,Integration Services
7414,42,45,20250120,20250301,Lead In,1,Open,0.089457844,78877,Professional Services
7415,107,24,20250501,20250616,Negotiation,4,Open,0.706035125,209930,Cloud Migration
7416,997,19,20250124,20250425,Lead In,1,Open,0.103039113,746277,Professional Services
7417,890,18,20250809,20251110,Proposal,3,Open,0.621237956,48876,Cloud Migration
7418,336,20,20250517,20250722,Lead In,1,Won,0.094210632,36469,Professional Services
7419,245,39,20250602,20250703,Lead In,1,Lost,0.089375232,59510,Analytics & BI
7420,170,23,20251121,20260114,Negotiation,4,Won,0.783429978,158079,Analytics & BI
7421,400,43,20250513,20250625,Negotiation,4,Lost,0.658642079,350360,Cloud Migration
7422,219,20,20250309,20250519,Proposal,3,Won,0.557084176,77703,Analytics & BI
7423,566,45,20250812,20251206,Lead In,1,Lost,0.071739992,405191,Professional Services
7424,877,26,20250220,20250523,Lead In,1,Open,0.099789312,234432,Data Platform
7425,344,5,20250912,20251230,Qualified,2,Open,0.225473208,232207,Data Platform
7426,557,21,20250525,20251218,Lead In,1,Won,0.097256593,86429,Security
7427,476,41,20250304,20250601,Lead In,1,Open,0.09941826,107952,Professional Services
7428,242,16,20250108,20250608,Lead In,1,Lost,0.09795928,11920,Security
7429,488,20,20251219,20260131,Qualified,2,Lost,0.294608055,68445,Data Platform
7430,726,27,20250115,20250325,Negotiation,4,Lost,0.80960307,274873,Security
7431,476,40,20250314,20250405,Proposal,3,Open,0.466717801,127133,Professional Services
7432,929,7,20250905,20251104,Qualified,2,Won,0.237123262,41541,Cloud Migration
7433,434,25,20250707,20251126,Proposal,3,Lost,0.519726636,254453,Data Platform
7434,677,25,20250502,20251122,Proposal,3,Won,0.527507372,74703,Analytics & BI
7435,787,54,20250527,20250808,Contracting,5,Open,0.773531601,38344,Data Platform
7436,499,11,20251214,20260131,Lead In,1,Open,0.091715361,34278,Data Platform
7437,75,53,20250610,20251204,Contracting,5,Open,0.879531843,103854,Cloud Migration
7438,447,1,20250618,20250805,Qualified,2,Open,0.314370446,32078,Security
7439,196,8,20250827,20251204,Lead In,1,Open,0.109071643,14394,Analytics & BI
7440,807,38,20250423,20250827,Lead In,1,Open,0.084102439,414645,Cloud Migration
7441,162,8,20250204,20250815,Lead In,1,Won,0.102880435,440548,Cloud Migration
7442,405,40,20250614,20250703,Lead In,1,Open,0.113552192,17699,Professional Services
7443,690,10,20250711,20251210,Proposal,3,Open,0.418383907,131547,Cloud Migration
7444,144,2,20250627,20251028,Lead In,1,Open,0.111635461,170363,Integration Services
7445,576,12,20250810,20251228,Qualified,2,Open,0.289955292,77200,Professional Services
7446,495,34,20251117,20260131,Lead In,1,Open,0.127590372,35458,Professional Services
7447,945,15,20250123,20250409,Lead In,1,Open,0.09134136,13945,Analytics & BI
7448,8,38,20251201,20260131,Lead In,1,Lost,0.096363009,212792,Data Platform
7449,927,5,20250127,20250403,Negotiation,4,Open,0.861632764,79467,Professional Services
7450,373,5,20250523,20260102,Qualified,2,Open,0.235693748,21953,Security
7451,125,26,20250503,20251003,Qualified,2,Open,0.257698881,205692,Integration Services
7452,975,30,20251106,20260131,Proposal,3,Open,0.496141874,111129,Professional Services
7453,369,5,20250827,20260131,Proposal,3,Open,0.496904627,175014,Cloud Migration
7454,104,3,20250514,20251130,Lead In,1,Won,0.091869773,38446,Security
7455,486,54,20250125,20250423,Qualified,2,Won,0.242068451,17362,Cloud Migration
7456,543,2,20250506,20251005,Lead In,1,Open,0.091727515,47442,Cloud Migration
7457,909,32,20250619,20250728,Qualified,2,Open,0.280727964,30388,Cloud Migration
7458,782,55,20250304,20250518,Qualified,2,Open,0.273947815,123786,Security
7459,53,20,20250213,20250819,Qualified,2,Won,0.274821085,103947,Data Platform
7460,591,30,20250718,20250822,Qualified,2,Won,0.222521287,475149,Data Platform
7461,929,7,20250404,20250921,Lead In,1,Won,0.090817682,24891,Cloud Migration
7462,863,30,20250114,20250516,Proposal,3,Open,0.51119358,17696,Cloud Migration
7463,971,40,20250612,20251105,Proposal,3,Won,0.44985075,37744,Cloud Migration
7464,94,55,20250126,20250331,Negotiation,4,Open,0.750029096,101979,Analytics & BI
7465,221,52,20251211,20260131,Lead In,1,Open,0.101778416,24760,Security
7466,195,30,20251204,20260131,Contracting,5,Open,0.95,52875,Cloud Migration
7467,767,4,20250416,20250617,Contracting,5,Lost,0.749095335,63886,Professional Services
7468,622,34,20251227,20260131,Lead In,1,Open,0.113289348,49892,Security
7469,239,53,20250619,20251029,Proposal,3,Open,0.501593026,15226,Security
7470,221,23,20250410,20250427,Lead In,1,Won,0.085008671,25439,Security
7471,387,18,20251225,20260131,Contracting,5,Open,0.940421434,65229,Security
7472,290,30,20250527,20250622,Lead In,1,Open,0.092073183,20368,Professional Services
7473,903,42,20250610,20251002,Contracting,5,Won,0.742916152,45322,Security
7474,250,39,20250405,20250424,Lead In,1,Open,0.089717946,35324,Security
7475,591,25,20251107,20260131,Qualified,2,Open,0.246595105,330170,Data Platform
7476,207,20,20250227,20250711,Contracting,5,Open,0.847267282,180356,Security
7477,831,7,20250122,20250607,Proposal,3,Open,0.533848076,10317,Professional Services
7478,527,26,20251120,20260131,Contracting,5,Lost,0.95,10747,Analytics & BI
7479,754,37,20250724,20251229,Lead In,1,Open,0.075543955,165042,Cloud Migration
7480,914,43,20250722,20250830,Negotiation,4,Open,0.765401569,129248,Analytics & BI
7481,334,30,20250926,20260126,Negotiation,4,Open,0.766091345,136883,Cloud Migration
7482,892,51,20250723,20251206,Lead In,1,Open,0.095962513,55142,Analytics & BI
7483,449,7,20250709,20251129,Lead In,1,Won,0.091635892,25886,Security
7484,752,38,20250123,20250825,Negotiation,4,Open,0.808909106,31803,Integration Services
7485,940,55,20250506,20250623,Negotiation,4,Open,0.867731561,242175,Data Platform
7486,963,17,20251006,20260131,Proposal,3,Lost,0.554878741,353039,Integration Services
7487,476,43,20250522,20250919,Lead In,1,Open,0.101650967,82945,Cloud Migration
7488,203,3,20250604,20250712,Lead In,1,Open,0.081108984,23355,Professional Services
7489,144,2,20250720,20250829,Contracting,5,Open,0.876648201,147652,Integration Services
7490,251,10,20250617,20250915,Qualified,2,Lost,0.217547727,354851,Integration Services
7491,927,20,20250609,20251212,Proposal,3,Open,0.520374681,104029,Professional Services
7492,760,16,20251208,20251223,Proposal,3,Lost,0.514952801,375487,Security
7493,538,40,20250811,20251010,Contracting,5,Open,0.837272651,40845,Security
7494,836,46,20250426,20251009,Lead In,1,Open,0.110077251,170081,Cloud Migration
7495,448,41,20251107,20260108,Negotiation,4,Won,0.666371962,22276,Integration Services
7496,561,13,20250312,20250916,Lead In,1,Open,0.086187264,169930,Professional Services
7497,870,26,20250126,20250810,Contracting,5,Open,0.95,8611,Professional Services
7498,84,54,20250616,20251024,Qualified,2,Open,0.246293265,132006,Professional Services
7499,988,16,20250102,20250723,Lead In,1,Open,0.104483606,13161,Integration Services
7500,279,18,20250909,20260131,Negotiation,4,Won,0.616444929,21311,Professional Services
7501,251,34,20250212,20250919,Proposal,3,Open,0.48896635,443924,Security
7502,632,43,20250622,20251222,Lead In,1,Lost,0.0946811,485733,Data Platform
7503,407,54,20251004,20260131,Qualified,2,Won,0.228486521,137695,Data Platform
7504,397,3,20250423,20251020,Lead In,1,Lost,0.088589318,16093,Professional Services
7505,285,45,20250412,20251004,Qualified,2,Won,0.264084082,32104,Professional Services
7506,349,43,20250410,20250425,Lead In,1,Lost,0.091501588,236550,Analytics & BI
7507,477,4,20250816,20260107,Proposal,3,Lost,0.568937132,103287,Professional Services
7508,872,36,20251224,20260131,Negotiation,4,Open,0.78558231,19469,Integration Services
7509,968,27,20250616,20251218,Contracting,5,Open,0.95,20099,Data Platform
7510,120,20,20251107,20251213,Negotiation,4,Lost,0.811428949,14994,Data Platform
7511,554,43,20250208,20250218,Qualified,2,Lost,0.252568201,28794,Data Platform
7512,560,20,20250321,20250721,Proposal,3,Open,0.449518836,124501,Analytics & BI
7513,560,16,20250208,20250607,Lead In,1,Open,0.1091675,85523,Integration Services
7514,76,20,20250815,20260110,Lead In,1,Open,0.10688879,87242,Analytics & BI
7515,122,32,20251009,20251202,Contracting,5,Lost,0.686236365,11787,Integration Services
7516,736,34,20250727,20251123,Qualified,2,Lost,0.199567732,34752,Analytics & BI
7517,510,21,20250912,20251112,Negotiation,4,Open,0.842969563,21596,Professional Services
7518,151,23,20250907,20251111,Contracting,5,Open,0.788314544,93113,Professional Services
7519,566,25,20250412,20251111,Lead In,1,Won,0.090108196,252361,Data Platform
7520,800,11,20250527,20251008,Proposal,3,Open,0.585476727,26071,Professional Services
7521,190,37,20251204,20260131,Qualified,2,Open,0.255391954,96354,Integration Services
7522,74,42,20250526,20250808,Proposal,3,Open,0.428065139,73949,Analytics & BI
7523,532,24,20251107,20260131,Lead In,1,Open,0.099527163,16156,Integration Services
7524,405,43,20250701,20251005,Proposal,3,Lost,0.46681237,10184,Security
7525,336,39,20250909,20260131,Contracting,5,Open,0.903171328,73624,Integration Services
7526,371,11,20250901,20260131,Negotiation,4,Won,0.737032937,21764,Security
7527,461,8,20250826,20260131,Qualified,2,Won,0.23230353,29817,Security
7528,922,38,20250705,20260126,Qualified,2,Open,0.254553408,29845,Analytics & BI
7529,28,26,20250620,20251002,Lead In,1,Won,0.101980009,13615,Data Platform
7530,416,13,20250703,20260124,Proposal,3,Open,0.510263097,99208,Analytics & BI
7531,408,15,20250903,20251026,Contracting,5,Open,0.884656727,104632,Security
7532,488,30,20251021,20260131,Proposal,3,Won,0.543994457,78958,Integration Services
7533,97,55,20250606,20250801,Proposal,3,Open,0.607181451,313104,Analytics & BI
7534,535,21,20251126,20260107,Negotiation,4,Open,0.748782952,56605,Cloud Migration
7535,174,22,20250417,20250826,Contracting,5,Open,0.860139198,24446,Analytics & BI
7536,842,30,20250416,20251017,Qualified,2,Open,0.256757343,216408,Security
7537,876,34,20250705,20250908,Negotiation,4,Lost,0.707925661,22201,Integration Services
7538,550,23,20250607,20251112,Lead In,1,Open,0.104779476,444777,Professional Services
7539,471,10,20250511,20250828,Qualified,2,Open,0.23656381,27589,Integration Services
7540,701,24,20250115,20250826,Lead In,1,Open,0.098381753,23469,Security
7541,554,26,20250405,20251114,Negotiation,4,Lost,0.673770573,18496,Professional Services
7542,457,13,20250911,20260131,Lead In,1,Won,0.10801176,144768,Integration Services
7543,535,13,20250312,20251013,Qualified,2,Won,0.291675634,64555,Security
7544,119,20,20250924,20251230,Qualified,2,Open,0.241439868,61270,Cloud Migration
7545,147,8,20250924,20251211,Lead In,1,Open,0.103368411,140133,Integration Services
7546,697,15,20250927,20260130,Contracting,5,Won,0.95,25554,Security
7547,360,13,20251224,20260131,Lead In,1,Open,0.102424673,69373,Integration Services
7548,944,43,20250520,20250919,Contracting,5,Open,0.902571972,32159,Cloud Migration
7549,610,14,20250223,20250323,Contracting,5,Open,0.853376897,72808,Cloud Migration
7550,328,30,20250619,20260113,Lead In,1,Open,0.099376757,72984,Integration Services
7551,436,21,20250301,20250913,Contracting,5,Open,0.878198409,161147,Cloud Migration
7552,905,4,20250608,20250801,Lead In,1,Open,0.084692956,119417,Integration Services
7553,285,29,20250426,20251027,Qualified,2,Open,0.257141545,20215,Professional Services
7554,40,55,20250918,20260102,Lead In,1,Open,0.089289011,501615,Integration Services
7555,239,20,20250401,20250930,Proposal,3,Open,0.519281268,12112,Security
7556,402,36,20250208,20250728,Negotiation,4,Won,0.619499113,191266,Integration Services
7557,164,20,20250523,20250813,Lead In,1,Won,0.122976903,17366,Security
7558,800,10,20251223,20260131,Lead In,1,Open,0.116661441,30886,Professional Services
7559,234,40,20250812,20251022,Lead In,1,Open,0.099937567,428718,Professional Services
7560,112,23,20250612,20260108,Proposal,3,Open,0.538875,142843,Professional Services
7561,543,13,20251226,20260105,Lead In,1,Won,0.108348747,32685,Data Platform
7562,982,41,20250306,20250619,Negotiation,4,Lost,0.725754908,18599,Professional Services
7563,764,54,20250203,20250727,Qualified,2,Open,0.28109387,62451,Cloud Migration
7564,133,20,20251021,20260131,Negotiation,4,Open,0.847819067,64716,Data Platform
7565,17,12,20250302,20250714,Proposal,3,Open,0.447740795,35960,Analytics & BI
7566,585,27,20251204,20260104,Qualified,2,Won,0.296416287,83288,Analytics & BI
7567,748,12,20250616,20250811,Negotiation,4,Lost,0.709795852,11507,Professional Services
7568,300,19,20250714,20250921,Qualified,2,Open,0.23350576,261818,Analytics & BI
7569,623,5,20251113,20260131,Lead In,1,Open,0.114767028,596452,Cloud Migration
7570,74,21,20250316,20250710,Lead In,1,Won,0.096483746,118942,Professional Services
7571,793,42,20251022,20260131,Lead In,1,Open,0.089445202,55115,Integration Services
7572,659,21,20250404,20250601,Qualified,2,Open,0.285903245,134024,Cloud Migration
7573,689,2,20251119,20251211,Lead In,1,Open,0.108320562,274448,Integration Services
7574,128,55,20250416,20251208,Qualified,2,Lost,0.284901602,23210,Cloud Migration
7575,252,24,20251223,20260131,Proposal,3,Open,0.511474905,19717,Professional Services
7576,850,51,20250223,20250309,Qualified,2,Won,0.223658873,92559,Cloud Migration
7577,470,26,20251105,20260131,Lead In,1,Open,0.109287906,13052,Security
7578,115,12,20250619,20250808,Proposal,3,Open,0.468869915,132328,Security
7579,744,42,20250112,20250711,Negotiation,4,Won,0.571519667,19500,Security
7580,698,53,20250610,20250817,Lead In,1,Open,0.109904709,93800,Cloud Migration
7581,67,54,20250922,20260101,Qualified,2,Open,0.268634781,26898,Security
7582,791,5,20250813,20260104,Proposal,3,Open,0.548334122,42321,Analytics & BI
7583,430,5,20250302,20251001,Lead In,1,Open,0.096176796,540530,Integration Services
7584,550,27,20250727,20251214,Lead In,1,Open,0.112400363,260838,Professional Services
7585,26,21,20251222,20260131,Lead In,1,Open,0.102710136,11275,Integration Services
7586,158,25,20250205,20250302,Negotiation,4,Open,0.85479446,76859,Data Platform
